1,Pelvic Cancer Healing | TB Joshua,tzZm6kyjYVk
1157,IT SHALL BE PERMANENT!!! | Mass Prayer With TB Joshua,fCI7RYUxx6U
1158,TB Joshua: Revelation About THE HOLY SPIRIT!!!,9MSStw7iEBw
1159,"""I HATED T.B. JOSHUA SO MUCH...""",DCGon5R07zM
1160,HEARTBREAKING: Beautiful Model Deceived Into Prostitution!!!,P1H8eFgBa5Y
1161,"""I Was Dedicated To SATAN..."" | BRAZILIAN WITCHCRAFT EXPOSED!!!",JBlIimA8CUY
1162,WATCH The AMAZING Way God Answered This Woman's PRAYERS!!!,ARZrYob8bHc
1163,"TB Joshua Exposes ""FALSE PROPHETESS"" In Church!!!",lCP7uRO2Dyg
1164,BEAUTIFUL YOUNG LADY FREED FROM ADDICTION TO PORNOGRAPHY!!!,VDUqgH_A9JY
1165,RECEIVE In Jesus' Name!!! | MASS PRAYER With TB Joshua,0wwDCEmq2R8
1166,I CAN SEE THE CHAIN HAS BEEN BROKEN!!! | Prayer With TB Joshua,9JzU0Dw9JlY
1167,"Watch T.B. Joshua CAST OUT ""A Woman"" Living Inside A Woman!!!",6dNEa_23wTs
1168,This Innocent Looking Man Controlled 999 DEMONS!!!,xkK1dFxSEP8
1169,EX-WITCHDOCTOR'S ASSISTANT EXPOSES SHOCKING SECRETS!!!,WUkkfrNpibk
1170,"""My Name Is FREEDOM!!!"" | TB Joshua MASS PRAYER",2idysXLsn-8
1171,INCREDIBLE: Pastor's Prayer 'Knocks Down' Lady From A Distance!!!,sVUVRjuTnSM
1172,T.B. Joshua Joins Husband & Wife TOGETHER In Church!!!,EvxLEFjhyYc
1173,HERE IS SOLUTION!!! | TB Joshua Prayer For Viewers,LuHcFZwOd94
1174,"""My Wife Went MAD After Prayer Vigil!"" | MENTAL DISORDER HEALING",H_aTDM_fWkU
1175,How To Be FILLED With The Holy Spirit!!!,IPPehKWzdI0
1176,In Memory Of The Martyrs Of Faith (September 12th 2014),yWtLR7qdJQk
1177,Don't Believe MIRACLES Can Happen? WATCH THIS!!!,SYA1Cb8Z-pc
1178,My Real-Life ENCOUNTER With A VAMPIRE!!!,CRbntJoOZBg
1179,Watch This LITTLE BOY Get A BIG MIRACLE!!!,IbZ5j6Q8eaw
1180,Pastor COMMANDS Woman To FALL ASLEEP INSTANTLY In Church!!!,LUcRoCOYiU8
1181,WATCH AN ACADEMIC PROFESSOR EXPERIENCE GOD'S POWER!!!,_5pn0Fd8I1A
1182,HOW DEMONS POISONED MY COFFEE!!!,U44FbleGp-0
1183,DISMISS THAT THOUGHT OF SATAN!!! | TB Joshua Viewers Prayer,T-Qudfy-rOE
1184,You CANNOT AFFORD To Miss This SERMON! (Watch To The END!!!),WqL6xpH2WA0
1185,RECEIVE SOLUTION!!! | Mass Prayer With TB Joshua,rtW5Ol9mds4
1186,SHOCKER: T.B. Joshua Catches Man Watching Porn In Church!!!,v9aGuH3w_PQ
1187,"""You LOCKED UP Your Own Husband..."" | PROPHECY That Shocked EVERYONE!!!",gx8t2fHt3gI
1188,Marriage For Citizenship??? | The PROPHECY In The PRISON!,6xxWNrBusb0
1189,LOCATE ME IN YOUR MERCY!!! | TB Joshua Viewers Prayer,J_NBHvkbJlI
1190,THE ROUTE TO GOD!!! | Powerful Sermon,ZapYWYP1K2A
1191,"""NO WOMAN DENIED ME..."" | The Young Lady Dating Married Women!",yR4ovo5Obks
1192,"""When T.B. Joshua Prayed, A MERMAID Came Out...""",vPCcRcWZK0Y
1193,"""I Watched My Pastor BURN T.B. Joshua's Morning Water...""",NqUy2rv_15Q
1194,"""They Took Away Your ONLY CHILD..."" 😮| The POWER Of PROPHECY!!!",HaKvzTYJZrI
1195,THOU POWER OF DELIVERANCE!!! | Mass Prayer With T.B. Joshua,E5Lhkn_lQPw
1196,These Men Went To 'HELL'... And Came Back!!!,Yogx1-cJ1z0
1197,DRY BONES - RISE AGAIN!!! | TB Joshua Prayer For Viewers,HijeBxhRs44
1198,Prophet T.B. Joshua REBUKES The Church In Stinging Sermon!!!,r_YBJi7mUjQ
1199,"""You Slept With Your..."" | PROPHECY UNCOVERS SHAMEFUL SECRET!",XTmfDwaFNvY
1200,T.B. Joshua Explains What Happens IN THE SPIRIT When He Prays!!!,A7uBj0tuKx4
1201,Prophet T.B. Joshua REBUKES The Church... (CONTINUED),5ImbxiZqUUQ
1202,WATCH WHAT MADE T.B. JOSHUA LAUGH OUT LOUD!!! 😂🤣😅,G4oo7rtLx-0
1203,EMOTIONAL MOMENT Mother Sees Daughter She ABANDONED 18 Years Ago...,KaCXa5NoJpc
1204,PROPHECY ON AFRICAN POLITICS!!! | Prophet T.B. Joshua,SV4K19rGAp8
1205,Muslim Man Receives SHOCKING PROPHECY In Church!!!,uPd5tPcTOjU
1206,I CAN HEAR CHAINS FALLING!!! | Powerful Prayer For Viewers,u--OTm267cc
1207,BELIEVE And Be FILLED With The Holy Spirit! | TB Joshua SERMON,p2Avo8O8qok
1208,HEARTBREAKING Tale Of A Bedwetting Prostitute!!!,2M_lme4Ml94
1209,BABY BORN LIVE IN CHURCH!!!,bQzk7EInxJk
1210,THE DEAD BABY WHO CAME BACK TO LIFE!!!,8Il3Lkl1X6w
1211,LIVE Sunday Service At The SCOAN With T.B. Joshua (14/10/18),82yIAlhHfyA
1212,CONSTANTLY PRAY IN YOUR HEART!!! | Viewers Prayer With T.B. Joshua,oxYP3XCqDgE
1213,BUILDING GOD'S CHARACTER!!! l Secrets Of Practical Christianity,w2tp2TWAfRw
1214,WHERE DOES THE POWER COME FROM? | TB Joshua Explains Healing,wbLfgOo2rTc
1215,MY HEART | An Original Song Composed by Prophet T.B. Joshua!!,46aqeUuVD9Y
1216,I CAN SEE THE FALLING OF SATAN IN YOUR LIFE!!! | Powerful Prayer With TB Joshua,4LQAR0rM9Cc
1217,THE GREATEST ACHIEVEMENT ON EARTH! | Prophet T.B. Joshua,uKjzBwi5dNM
1218,THANK YOU 1 MILLION SUBSCRIBERS!!!,52qg3i1NMMg
1219,AMAZING!!! Little Boy Moved By The HEALING POWER OF GOD!,hn9Tzxw6eP8
1220,What To Do When A C-Section Goes Wrong!,jpEXQ6q3F-E
1221,MAY THE WORD FIND A PLACE IN YOUR HEART! | Powerful Prayer With Prophet T.B. Joshua,_HQ0wvurDas
1222,TAKE CARE OF YOUR HEART  | INCREDIBLE  MESSAGE From Chris,NEecPlaU7J4
1223,"""BY THEIR FRUIT THEY SHALL BE NAMED."" | Prophet T.B. Joshua Introduces Chris & Racine",9FZQsRHWhv8
1224,AMAZING!!! HOW DELIVERANCE SAVED OUR MARRIAGE!!!,U4UF0ijfCC0
1225,TAKE MY HABIT OF PRAYER!!! | Prayer With T.B. Joshua,Am_A3rjHjzU
1226,FOCUS ON GOD | FANTASTIC SERMON From Racine!!!,dTtX7j-nnE8
1227,ASTONISHING!!! Politician Instantly Released From Crippling Ailments!,wmAV8NaK9PU
1228,THE SHAME OF BEDWETTING PUT TO REST!,vn3x3aA2aeQ
1229,Join Prophet T.B. Joshua Praying At The SCOAN Altar,CVTDbSKmztM
1230,I PRAY THE WORD FINDS A PLACE IN YOUR HEART!!!,cyX3GZd04-U
1231,CHEER UP AND CHOOSE JOY!!! | ILLUSTRATIVE Message from Chris!!!,Vs5Kx9G_ueY
1232,'I PUT THIS TUBE IN MY...' | Severe Constipation Miraculously Healed!,ZjUlJvaAgts
1233,I CAN HEAR!!! DEAF VIETNAMESE PASTOR TESTIFIES!,XYI-hoiA4Z0
1234,RECEIVE A HEARING HEART!!! | TB Joshua Prayer For Viewers,VWbMwyq-3tA
1235,ABBA FATHER | Original Song Composed by Prophet T.B. Joshua!!,cjH-hSnm4vM
1236,TRANSFORMING POWER!!! | A Life Changing Message From Racine!,rQ3BbvRCJvM
1237,HOW MY DEBT WAS INSTANTLY CANCELLED!!!,-qNIQBHg-kk
1238,RECEIVE A FREE SPIRIT!!! | TB Joshua Prayer For Viewers,mmIvQR-1ksM
1239,STOP GIVING SATAN THE BALL!!! ⚽,j420UOpaA_E
1240,THE FIRST COVENANT,7O2u3vKGJZA
1241,PRESIDENT GEORGE H.W. BUSH'S DEATH FORETOLD BY PROPHET TB JOSHUA,JQzQGAmQS28
1242,LIVE Sunday Service At The SCOAN With T.B. Joshua (02/12/18),fBj6_zJDT3s
1243,RECEIVE A FREE HEART!!! | Viewers Prayer With T.B. Joshua,nW9LcaSZduc
1244,TAKE MORE OF ME! | Original Worship Song Composed By T.B. Joshua,b_ON33JE2mg
1245,What Damages Your Heart!!! | TB Joshua SERMON,1oQVOyMjx-U
1246,THE BELIEVER'S CONFLICT | Sermon from Racine,rvdpD-B6qFI
1247,"NIGERIA, PRAY AGAINST A STOPOVER - TB JOSHUA",DIyGWY4LqMk
1248,BREAK FREE FROM THE DOMINION AND BONDAGE OF SATAN: VIEWERS PRAYER WITH TB JOSHUA,7N847W31J5M
1249,THE POWER OF REPENTANCE | SHORT MESSAGE By TB Joshua,Mds2gDTocE4
1250,NO REASON TO RUSH | SERMON By Chris,WJdalDvMtIA
1251,FREEDOM TO THE CAPTIVES | MASS PRAYER,cJTsfFs23OY
1252,HAIL YAHWEH | Original Song Composed By Prophet TB Joshua,o8-aNnJwILA
1253,FIX YOUR LIFE | Prayer For Viewers With Prophet TB Joshua,4Et4zB1neR4
1254,ACKNOWLEDGE GOD | Original Song Composed By Prophet TB Joshua,QliMhxwsRfc
1255,How To Effectively Overcome SIN!!!  | TB Joshua SERMON,S4K3O1NauvE
1256,BREATHE IN ME | Original Song Composed By Prophet TB Joshua,7G8aIT4YPZs
1257,LIVE Sunday Service At The SCOAN With T.B. Joshua (23/12/18),Lt_JYLhRmLc
1258,THE ILLUMINATION OF THE SPIRIT | SERMON By Racine,pk4MmEWs1a4
1259,GET OUT OF YOUR DRY PIT | PRAYER WITH PROPHET TB JOSHUA,MhuhoAuO_yg
1260,SPECIAL CHRISTMAS SONG!!! | Composed By Prophet T.B. Joshua,N72lpa60xlM
1261,LORD I BELIEVE! | Emmanuel TV Choir with VaShawn Mitchell LIVE in Bethlehem,AXrBEFvwnKw
1262,JOY (Christmas Version) | VaShawn Mitchell LIVE In Bethlehem!,UWllgX3-ZXk
1263,"NOBODY GREATER | VaShawn Mitchell, Emmanuel TV Choir LIVE in Bethlehem",wWTMV1olXwY
1264,LOVE GOD ABOVE ALL!!! | Powerful Christmas Sermon,YKO7QovtfFI
1265,This SHOCKING Sermon On GIVING Will Hit Your Heart!!!,5ecoAIAITqU
1266,"""I Have Powder, Blood, Money..."" | 'GREAT HERBALIST' SPEAKS OUT!!!",9M2HlQzv6Ec
1267,How I Put Suicide Thoughts To Death | POWERFUL TESTIMONY!!!,4cpN_55G_f8
1268,LIVE Sunday Service At The SCOAN With T.B. Joshua (30/12/18),LCV5vHUV_nk
1269,HEAR THE VOICE OF GOD!!! | Viewers Prayer With TB Joshua,X_RVRlBlOKg
1270,LIVE From The SCOAN With T.B. Joshua (31/12/18),4_vyFGby-eI
1271,MY MESSAGE FOR 2019!!! | Prophet T.B. Joshua,_lsXbdaBXHM
1272,RAIN YOUR POWER!!! | Original Song Composed By TB Joshua,xZUhGxpRBjY
1273,AN EXTRAORDINARY RELATIONSHIP!!! | Must-Watch SERMON,UkQYr2fXoRs
1274,WATCH THIS AMAZING MIRACLE SCIENCE CANNOT EXPLAIN!!!,3-PGv8WeBhk
1275,STICKERS FROM THE ALTAR OF GOD!!! | Prophet  T.B. Joshua Releases NEW ANOINTING STICKERS!!!,dABXhl2LTLI
1276,YOUTUBE CREATOR GOLD AWARD PRESENTED TO EMMANUEL TV,buEZu1CoXwQ
1277,Special Christmas Carol Service From Bethlehem - FULL VERSION,YnRQccMjkps
1278,EXCLUSIVE: Prayer For 2019 On Top Of PRAYER MOUNTAIN With T.B. Joshua!,ngzYWCHw6E4
1279,LIVE Sunday Service At The SCOAN With T.B. Joshua (06/01/19),YspYRBqu7us
1280,IDENTITY CRISIS? | Chris Sermon (SCOAN),UmOeqB5eIPA
1281,HEART-WRENCHING!!! 😭This Will Move Even The Stoniest Of Souls...,N2Fosd09Fnk
1282,RAISED FROM THE DEAD!!!,Sp4mVIKvA9Q
1283,"SHOCKING PROPHECY: ""You Have The Spirit Of Man & Woman!!!' 😲",NVd9Eh_jTgY
1284,LIVE Sunday Service At The SCOAN With T.B. Joshua (13/01/19),QQwyVscM7Dk
1285,ALARMING PROPHECY FOR NIGERIA!!! | Prophet T.B. Joshua,BTs506enHis
1286,PASTOR POSSESSED After LUSTING Over LADY He PRAYED FOR!!! 😲,Pvs3lgO3QYU
1287,TRUST IN GOD'S AUTHORITY!!! | Faith-Building Sermon,IS5VYq41gxU
1288,TAKE YOUR POSITION IN THE BELIEVER'S AUTHORITY!!! | AWESOME MASS PRAYER!!!,iF1mkf6Shk0
1289,T.B. Joshua's PRAYER Puts Man In TRANCE!!!,IReqMp0qjJw
1290,LIVE Sunday Service At The SCOAN With T.B. Joshua (20/01/19),14RgTSmE5rU
1291,"ANGRY Wife, UNFAITHFUL Husband | Can GOD Save This Marriage?",U8mtG-L646k
1292,LIVE Sunday Service At The SCOAN With T.B. Joshua (21/10/18),aZbpELs_jww
1293,ANOINTED PRAYER TO CAST OUT DEMONS!!! | TB Joshua Mass Prayer,46W5i-M95t0
1294,TRUST - MOVE THE IMPOSSIBLE | Powerful Sermon,X9cet-9p3zE
1295,Watch ANGELS Appear In CHURCH To Conduct DELIVERANCE!!!,XHQlhK2Ucms
1296,EXPOSED: How T.B. Joshua Received ANOINTING!!!,iiZJ2e50Svg
1297,VENEZUELA COUP PROPHECY!!! | Prophet T.B. Joshua,QHeiCUrRs2c
1298,Woman TURNS Into ANIMAL In CHURCH!!!,Jk-2TLyUGXM
1299,OBEDIENCE IS THE KEY!!! | Original Song Composed By T.B. Joshua,nEfX8o1SWVQ
1300,LIVE Sunday Service At The SCOAN With T.B. Joshua (27/01/19),-S0LVmz-4-k
1301,INCREDIBLE Testimony Of EX-GANGSTER!!!,LajfZQJnLDE
1302,Worried? Anxious? Stressed? WATCH THIS SERMON!!!,1StOBHsQL5c
1303,COME OUT OF THAT CAGE!!! | Powerful Mass Prayer With T.B. Joshua,bC2WSNaxeUU
1304,HEARTBREAKING: The 'WITCH' They Tried To BURN ALIVE!!!,J6erYS22OMw
1305,AMAZING MIRACLE: Woman RUNS Out Of Her WHEELCHAIR!!!,DgWbmEsEzGI
1306,LIVE Sunday Service At The SCOAN With T.B. Joshua (03/02/19),txheq9ZPWRQ
1307,BE FREE FROM THE POWER OF SIN!!! | TB Joshua Viewers Prayer,z3r6v09r4bE
1308,THE WARNING GOD GAVE TB JOSHUA!!!,lCfcATqu_1c
1309,TB Joshua PROPHECY Reveals SHOCKING SECRET!!!,CxQgJYNp6jo
1310,T.B. JOSHUA REBUKES PROUD LADY!!! 😳,f3ehpuaJlfs
1311,The BATTLE In Your Thoughts!!! | Racine Sermon (SCOAN),1qvB0rYZD9o
1312,LOCATE ME LORD IN YOUR MERCY!!! | Original Worship Song,AnmdJvSj_58
1313,TB JOSHUA REVEALS SECRET About Son His Father NEVER KNEW!!!,h5YuV9tjvBU
1314,LIVE Sunday Service At The SCOAN With T.B. Joshua (10/02/19),ykkBEb_mq3E
1315,MESSAGE FOR NIGERIA 🇳🇬BEFORE ELECTIONS !!! | T.B. Joshua,wzjoJYBzSN0
1316,COMMAND ALL UNCLEAN SPIRITS TO LEAVE!!! | TB Joshua Viewers Prayer,gTaJj3YnN_o
1317,DON'T REJECT JESUS!!! | Yinka Sermon (SCOAN),EcLJxz8aL1A
1318,"""TB JOSHUA Is From The PIT OF HELL!!!"" 🤭",t3cLUmaU8Qo
1319,NIGERIAN ELECTION POSTPONED!!! | TB Joshua PROPHECY,TlBLp3dc3Ns
1320,LIVE Sunday Service At The SCOAN With T.B. Joshua (17/02/19),wddwLusPNSo
1321,REFLECT ON GOD'S MERCY!!! | TB Joshua Prayer For Viewers,k1-PNftJwBQ
1322,BE A GOOD REPORTER!!! | TB Joshua Sermon,vsJZS9xvQtI
1323,MAKE FRIENDS WITH YOUR FUTURE!!! | Chris Sermon (SCOAN),5hRejiUTwhI
1324,Prophet TB Joshua: FAKE PROPHECY EXPOSED!!! 😧😮😲,NWUTDTB7YC4
1325,He Brought A PHYSICAL DEMON To Church... And THIS HAPPENED!!!🔥,k1bTkZxJ4Zc
1326,Anointed Mass Prayer With TB Joshua! | DEMONS HATE THIS VIDEO!!,qgUNgZJ4geU
1327,Emmanuel TV: Emmanuel TV is a television station with one way and one job. The way is Jesus and t...,PmEFYy7E5sQ
1328,LIVE Sunday Service At The SCOAN With T.B. Joshua (24/02/19),s9-OKwzqcCA
1329,GOD HAS SPOKEN!!! | Prayer For Viewers With TB Joshua,dnfmiZDEH4s
1330,HOW TO KNOW GOD BETTER!!! | TB Joshua Sermon,TNoAwng0YFU
1331,This CAPTIVATING TESTIMONY Shows God Can Change ANYONE!!!,teRInNpB1H8
1332,Can You Hear This Young Girl's STORY Without Being MOVED??? 😢,d3SX77Q6iKs
1333,GOD'S UNCOMPROMISING DEMAND!!! | Racine Sermon (SCOAN),cDSUAL0P6n0
1334,THE CASE THAT BROUGHT TB JOSHUA TO HIS KNEES!!!,ZLZEmmlq4Js
1335,A GUT-WRENCHING MEDICAL MIRACLE!!!,u6wTugllhEg
1336,INSTANT Birth Caught On Camera!!!,zxWBbJY-RYY
1337,T.B. Joshua - FUNNY MOMENTS!!!,g6r0rZzP8YE
1338,DEMONS Destroy; GOD Restores!,-EStVZrOLnU
1339,"2nd Bomb Blast in Abuja, Nigeria's Capital - T.B. Joshua Prophecy",FEtFRL8tkWc
1340,SO GOOD!!! | Original Song (Composed By TB Joshua) ,oI0ojN8uvyE
1341,LIVE Sunday Service At The SCOAN With T.B. Joshua (03/03/19) 1341,TNIFadZXDg0
1342,CHAINS HAVE BEEN BROKEN!!! | TB Joshua Viewers Prayer,DJ7FpGLgRXY
1343,HAPPY BIRTHDAY EMMANUEL TV!!! | (TB Joshua Dancing!) 💃🕺💃,fMWv08j0Gbo
1344,THE SECRET OF ABUNDANCE!!! | Yinka Sermon (SCOAN),7ss0WSPTLx8
1345,NIESPODZIANKA powraca,6_UKpfPHO3A
1346,COME OUT OF DARKNESS!!! | TB Joshua MASS PRAYER!,4GO5OIh2h2Y
1347,SO GOOD!!! | Original Song (Composed By TB Joshua),fw89yamMfaU
1348,PROPHECY FOR SOUTH AFRICA!!! 🇿🇦| Prophet TB Joshua,NqX3v4OTZUU
1349,IMPOSSIBLE: Broken Bone MOVES As TB Joshua Prays!!!,VWwsC67bwV4
1350,LIVE Sunday Service At The SCOAN With T.B. Joshua (10/03/19),X2EfFUnsqmI
1351,How To Find GOOD FRIENDS!!! | TB Joshua SERMON,Fq517GmdAlE
1352,4 Ways We GRIEVE The HOLY SPIRIT 🔥!!! | Chris Sermon (SCOAN),vzW6-hqHBu0
1353,SPIRIT PRAY THROUGH ME!!! | Original Song (Composed By TB Joshua),XypDSZTIQKc
1354,PRICELESS REACTION To TB JOSHUA'S PRAYER!!! 😀,jpRTVvTq0sE
1355,SPIRIT PRAY THROUGH ME!!! | Original Song (Composed By TB Joshua),FDABwJMr4H4
1356,Watch TB Joshua RECONCILE MARRIAGE 👫On Brink Of COLLAPSE!!!,_Gy763wcHb4
1357,LIVE Sunday Service At The SCOAN With T.B. Joshua (23/09/18),uYz1_J2yhYc
1358,"TB JOSHUA PRAYER FOR HEALING! | ""Be SEPARATED From Sickness!!!""",UwNVjYdoo1A
1359,PROPHETIC WARNING TO NIGERIAN GOVERNMENT!!! | Prophet TB Joshua,jRMQ_BpM07g
1360,"""I Am What I DO - Not What I SAY!!!"" | TB Joshua SERMON",1biQ7DSkHIY
1361,CHRISTIANITY IS ALL ABOUT 'HEART'!!! | Racine Sermon (SCOAN),gZnGAusULYU
1362,MOVING MOMENT Mother Reunites With Child Taken From Her!!! 😥,2Vz324VirpU
1363,TB JOSHUA CASTS OUT HOMOSEXUAL DEMON!!! 🙅‍♂️,ZPZt7nNBvOg
1364,FREE MY HEART!!! | Original Song (Composed By TB Joshua),PMrX5vPfPRU
1365,THIS ANOINTED PRAYER WILL MAKE EVIL SPIRITS FLEE!!! ✅,nfsc-iwzQH8
1366,LIVE Sunday Service At The SCOAN With T.B. Joshua (24/03/19),2jJPoB2xKUo
1367,T.B. JOSHUA LAUGHS OUT LOUD AT HILARIOUS TESTIMONY!!! 🤣,f6Lz6FTu3tI
1368,TB JOSHUA INTRODUCES ANOINTED SONG!!!,Zu9Qw-kjr3Q
1369,WHO NEEDS FORGIVENESS??? | TB Joshua SERMON,dtKkDQovj1o
1370,Turn Your SCARS Into STARS!!! | Yinka Sermon (SCOAN),_rHUiMsZ0EY
1371,DEMON THROWS DIRT AT TB JOSHUA!!! 😱,l0zfepGVtzw
1372,Man Breaks Down In Tears During TOUCHING TESTIMONY!!!,ENajgYvIumE
1373,TB Joshua Delivers BEAUTIFUL LADY With TERRIBLE PROBLEM!!!,rBHeyq26C3g
1374,LORD I BELIEVE!!! | Feat. VaShawn Mitchell (Composed By TB Joshua),yRc6j-KzWVI
1375,LIVE Sunday Service At The SCOAN With T.B. Joshua (31/03/19),YZZlJq4MNLo
1376,BE DELIVERED FROM EVERY SHAME!!! | TB Joshua Mass Prayer,Njo1oQ-Twlc
1377,IDENTIFY YOUR WEAKNESS!!! | TB Joshua Sermon,3EUhi9_myvU
1378,HOW TO OVERCOME NEGATIVE THOUGHTS!!! 👍| Chris Sermon (SCOAN),8CoI8qGF4H0
1379,SIN'S POWER OVER ME IS BROKEN!!! | Anointed Song (Composed By TB Joshua),BsL7ZJsF7Nw
1380,WATCH A JAW-DROPPING MIRACLE!!!,u7uUwS__H30
1381,DEMON Turns LADY Into DOG!!!,2PQ_Ip-zf1M
1382,WATCH JESUS HEAL THIS LITTLE BOY!!! 👏👏👏,KBnZ6dlHU40
1383,LIVE Sunday Service At The SCOAN With T.B. Joshua (07/04/19),9yyQuqWXUBY
1384,BE RELEASED FROM THE HANDS OF THE DEVIL!!! | TB Joshua Viewers Prayer,HRjwu5ZryXs
1385,WARNING TO THE CHURCH!!! ⚠️| Prophet TB Joshua,V-zup8M5l8Y
1386,"TB JOSHUA: Pray & Fast For Release Of Leah Sharibu, Chibok Girls!!!",9xph6asd7NQ
1387,The Day TB Joshua Caught THREE SNAKES In Church!!! 🐍🐍🐍,1bPBS6GElDA
1388,LIBERATE MY SPIRIT!!! | Original Song (Composed By TB Joshua),XTnHmrnWpzk
1389,ELEVEN Children; EIGHT Women; ONE Man!!! 🤯| TB Joshua SHOCKING PROPHECY,Lg1PEgZ8VlI
1390,"""I Slept With 20 Men DAILY..."" | SPIRIT OF SEDUCTION!!! 😨",sxG1rAQG3YU
1391,LIVE Sunday Service At The SCOAN With T.B. Joshua (14/04/19),uiVJIyUotGc
1392,The SCOAN LIVE Living Water Service!!! (15/04/19),iHTDOebECSI
1393,BREAK EVERY BARRIER!!! | Mass Prayer With TB Joshua,8VlT0tPB_Go
1394,LIVING ABOVE THE SENSES TO CONQUER!!! | Yinka Sermon (SCOAN),a2fhX8-MQzg
1395,The MAN 👨Who Poses As A WOMAN 👩Online!!!,jThx6I04dW8
1396,JOY!!! (SOMETHING BELIEVERS HAVE) | Composed By TB Joshua,lNVoBopDej4
1397,HEALED OF CANCER! | From NORWAY 🇳🇴To NIGERIA 🇳🇬!!!,J3a0IietBH8
1398,"AMAZING: PROPHECY, HEALING and DELIVERANCE!!! | 3️⃣in 1️⃣| TB Joshua",yMecOMMynpU
1399,EASTER Service LIVE At The SCOAN With TB Joshua (21/04/19),2AFDLqEJoiM
1400,CLOSING Of EASTER Service LIVE At The SCOAN (21/04/19),1FW7733e6Gg
1401,The SCOAN LIVE Living Water Service!!! (22/04/19),IFpuuso3BYA
1402,END-TIMES MESSAGE!!!⚡😱🔥| Prophet TB Joshua,ZOMLAksgKXQ
1403,I CAN SEE YOUR FREEDOM!!! | TB Joshua Prayer For Viewers,eHrTfskDEVI
1404,A LIFE ANEW!!! Racine Sermon (SCOAN),ydAahg2vpFY
1405,BREAK THE CHAINS!!! | Original Song (Composed By TB Joshua),c-C4cxTLJ6o
1406,The Day TB Joshua Got STRANDED!!!,8p_QC6CHzco
1407,PARAGUAY CRUSADE 🇵🇾With PROPHET T.B. JOSHUA | Day 1 | FULL,GU42tLKqvy4
1408,LIVE Sunday Service At The SCOAN With T.B. Joshua (28/04/19),AGbWMJOtdkM
1409,FREEDOM!!! | TB Joshua Viewers Prayer,7L73yoSiOE0
1410,The SCOAN LIVE Living Water Service!!! (29/04/19),Q5dJt4aqjn4
1411,THE BENEFIT OF FAILURE!!! | Life Changing SERMON | TB Joshua,PG8z0-1UOac
1412,TB JOSHUA CRACKS JOKES While Ministering Healing! 😁😂🤣,K808csob1y4
1413,DECLARE GOD'S FAITHFULNESS!!! | Chris Sermon (SCOAN),7Kt9P78CkaQ
1414,OLD WOMAN TRIES TO BEAT UP TB JOSHUA!!! 😱,PQYvrl1jNlA
1415,The Day SATAN Tried To KILL TB Joshua!!! ⚡☠️⚠️,dwkL5XHSQnM
1416,DEMON Removes Man's Clothes During DELIVERANCE!!! 😡👕👎,rW_ffUWtIvQ
1417,Handsome University Graduate SOLD Into SLAVERY!!! 😩😰😱,d-rIQPP39Fc
